TRIAL_INDEX,participant_id,critical,distractor,outside,answer_A,answer_B,answer_C,answer_D,question,loc_answer_A,loc_answer_B,loc_answer_C,loc_answer_D,loc_question,selected_answer_label,selected_answer_position,dwell_selected,screenloc_selected
47,l17_48,167.01923076923077,229.8,160.8762886597938,239.5,129.84615384615384,205.0,115.57142857142857,13.875,answer_2,answer_1,answer_0,answer_3,question,A,2,239.5,answer_2
47,l17_493,134.9090909090909,0.0,61.22666666666667,82.375,87.8,29.88888888888889,71.57142857142857,0.0,answer_2,answer_0,answer_1,answer_3,question,A,2,82.375,answer_2
47,l18_222,247.85714285714286,626.6428571428571,353.6794871794872,272.09090909090907,399.2,129.0,360.0,17.8,answer_0,answer_3,answer_2,answer_1,question,A,0,272.09090909090907,answer_0
47,l18_358,168.0,57.666666666666664,66.23703703703704,472.0,176.0,170.0,179.0,12.2,answer_1,answer_3,answer_2,answer_0,question,A,1,472.0,answer_1
47,l18_526,103.16666666666667,126.04166666666667,90.4074074074074,131.0,72.25,92.0,116.0,0.0,answer_1,answer_3,answer_0,answer_2,question,A,1,131.0,answer_1
47,l19_225,117.0,157.7,117.19642857142857,283.44444444444446,95.625,73.875,151.5,36.625,answer_0,answer_3,answer_1,answer_2,question,A,0,283.44444444444446,answer_0
47,l19_359,179.07692307692307,166.72727272727272,233.47,156.71428571428572,0.0,72.4,16.0,0.0,answer_3,answer_0,answer_1,answer_2,question,A,3,156.71428571428572,answer_3
47,l19_50,193.74193548387098,214.6,236.81415929203538,237.55555555555554,315.55555555555554,305.6666666666667,112.76923076923077,0.0,answer_0,answer_2,answer_3,answer_1,question,A,0,237.55555555555554,answer_0
47,l1_155,156.0,0.0,13.564102564102564,192.2,85.5,71.0,126.0,9.88888888888889,answer_3,answer_0,answer_2,answer_1,question,A,3,192.2,answer_3
47,l1_321,56.596774193548384,0.0,10.25,300.1666666666667,227.0,38.25,504.7142857142857,36.714285714285715,answer_2,answer_3,answer_1,answer_0,question,A,2,300.1666666666667,answer_2
47,l1_64,244.98529411764707,169.76,177.83636363636364,118.33333333333333,0.0,0.0,40.5,30.833333333333332,answer_0,answer_3,answer_1,answer_2,question,A,0,118.33333333333333,answer_0
47,l20_226,142.05882352941177,305.0,151.27868852459017,778.0,158.5,309.3333333333333,223.0,40.38461538461539,answer_2,answer_1,answer_3,answer_0,question,A,2,778.0,answer_2
47,l20_361,361.88524590163934,135.54166666666666,126.7948717948718,140.42857142857142,68.22222222222223,78.66666666666667,36.833333333333336,0.0,answer_1,answer_2,answer_0,answer_3,question,A,1,140.42857142857142,answer_1
47,l21_227,175.86111111111111,183.8181818181818,127.5,206.28571428571428,237.1,87.0,248.375,14.5,answer_3,answer_1,answer_2,answer_0,question,A,3,206.28571428571428,answer_3
47,l21_363,215.6,0.0,95.18181818181819,253.4,179.5,35.2,155.0,14.538461538461538,answer_3,answer_2,answer_0,answer_1,question,A,3,253.4,answer_3
47,l21_52,70.85,411.5,89.91818181818182,116.54545454545455,63.888888888888886,127.85714285714286,58.57142857142857,25.571428571428573,answer_0,answer_3,answer_1,answer_2,question,A,0,116.54545454545455,answer_0
47,l22_229,381.46153846153845,101.16666666666667,222.4468085106383,190.88888888888889,91.375,88.75,80.22222222222223,19.875,answer_3,answer_0,answer_1,answer_2,question,A,3,190.88888888888889,answer_3
47,l22_364,172.85185185185185,179.66666666666666,134.78571428571428,383.0,172.0,26.5,110.0,23.75,answer_0,answer_1,answer_2,answer_3,question,A,0,383.0,answer_0
47,l22_53,115.34,106.65,100.57534246575342,317.5,204.5,119.5,450.0,27.714285714285715,answer_3,answer_0,answer_1,answer_2,question,D,2,450.0,answer_2
47,l23_235,95.54,0.0,54.276595744680854,131.125,58.55555555555556,61.0,49.166666666666664,38.125,answer_1,answer_0,answer_2,answer_3,question,A,1,131.125,answer_1
47,l23_371,88.44444444444444,155.25,77.44117647058823,146.9090909090909,57.86666666666667,48.5,86.0,0.0,answer_0,answer_2,answer_1,answer_3,question,A,0,146.9090909090909,answer_0
47,l23_54,147.3,207.0,93.6,97.875,192.33333333333334,111.71428571428571,96.28571428571429,0.0,answer_2,answer_1,answer_0,answer_3,question,B,1,192.33333333333334,answer_1
47,l24_236,,68.375,66.91397849462365,63.714285714285715,43.27272727272727,30.333333333333332,38.285714285714285,18.8,answer_0,answer_1,answer_3,answer_2,question,A,0,63.714285714285715,answer_0
47,l24_370,158.13513513513513,202.07692307692307,220.06666666666666,130.57142857142858,91.0,92.2,118.44444444444444,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,130.57142857142858,answer_0
47,l24_55,154.36,108.33333333333333,63.148936170212764,114.8,494.0,65.25,141.33333333333334,0.0,answer_3,answer_0,answer_1,answer_2,question,B,0,494.0,answer_0
47,l25_238,251.06896551724137,216.85,153.51666666666668,269.8,151.5,151.77777777777777,160.0,11.0,answer_2,answer_0,answer_3,answer_1,question,C,3,151.77777777777777,answer_3
47,l25_374,198.46031746031747,200.58333333333334,145.32,121.07142857142857,128.375,136.0,112.9,12.3,answer_1,answer_3,answer_0,answer_2,question,A,1,121.07142857142857,answer_1
47,l25_56,49.71666666666667,115.0,48.916666666666664,89.375,79.33333333333333,57.142857142857146,49.75,10.357142857142858,answer_1,answer_3,answer_0,answer_2,question,A,1,89.375,answer_1
47,l26_239,385.2244897959184,316.3333333333333,376.8484848484849,209.41666666666666,184.3846153846154,195.625,351.3333333333333,18.1,answer_3,answer_2,answer_0,answer_1,question,A,3,209.41666666666666,answer_3
47,l26_376,266.2432432432432,51.72727272727273,77.68316831683168,266.25,67.5,45.6,27.333333333333332,18.142857142857142,answer_1,answer_2,answer_3,answer_0,question,A,1,266.25,answer_1
47,l26_57,305.2692307692308,160.0,233.58426966292134,415.625,687.1428571428571,92.3,223.55555555555554,138.125,answer_1,answer_3,answer_2,answer_0,question,A,1,415.625,answer_1
47,l27_270,151.53846153846155,234.0,201.92957746478874,337.0,0.0,416.0,151.5,0.0,answer_0,answer_1,answer_3,answer_2,question,C,3,416.0,answer_3
