TRIAL_INDEX,participant_id,critical,distractor,outside,answer_A,answer_B,answer_C,answer_D,question,loc_answer_A,loc_answer_B,loc_answer_C,loc_answer_D,loc_question,selected_answer_label,selected_answer_position,dwell_selected,screenloc_selected
3,L41_408,206.93548387096774,99.14285714285714,105.74725274725274,164.33333333333334,91.16666666666667,56.666666666666664,58.25,20.0,answer_1,answer_0,answer_2,answer_3,question,A,1,164.33333333333334,answer_1
3,L56_481,399.625,406.75,270.88235294117646,257.3333333333333,530.0,142.25,161.0,17.4,answer_3,answer_1,answer_0,answer_2,question,A,3,257.3333333333333,answer_3
3,l10_202,340.6904761904762,181.0,231.60526315789474,198.8,353.0,146.33333333333334,185.0,85.0,answer_1,answer_2,answer_3,answer_0,question,B,2,353.0,answer_2
3,l10_341,126.31818181818181,64.9,109.1,247.33333333333334,102.0,76.0,102.2,0.0,answer_1,answer_3,answer_2,answer_0,question,A,1,247.33333333333334,answer_1
3,l12_345,245.1904761904762,374.58620689655174,362.84375,226.85714285714286,120.9,81.8,101.3,14.125,answer_1,answer_2,answer_3,answer_0,question,A,1,226.85714285714286,answer_1
3,l14_527,191.91228070175438,155.25,218.75438596491227,1284.0,538.6666666666666,313.0,1225.0,90.16666666666667,answer_2,answer_1,answer_3,answer_0,question,B,1,538.6666666666666,answer_1
3,l14_94,159.28571428571428,588.625,151.0681818181818,118.3,653.25,68.46153846153847,226.5,12.538461538461538,answer_2,answer_0,answer_3,answer_1,question,B,0,653.25,answer_0
3,l15_210,299.14814814814815,128.47826086956522,142.37704918032787,228.5,123.4,158.83333333333334,318.875,0.0,answer_0,answer_1,answer_2,answer_3,question,A,0,228.5,answer_0
3,l15_350,303.93939393939394,355.57894736842104,282.3692307692308,576.5,308.3333333333333,253.55555555555554,151.77777777777777,16.2,answer_1,answer_3,answer_2,answer_0,question,A,1,576.5,answer_1
3,l16_218,123.73913043478261,219.25,237.5,335.77777777777777,526.25,106.6,101.0,14.235294117647058,answer_2,answer_0,answer_3,answer_1,question,B,0,526.25,answer_0
3,l16_96,279.2631578947368,144.44444444444446,414.31944444444446,224.125,58.36363636363637,142.77777777777777,93.44444444444444,18.09090909090909,answer_2,answer_3,answer_0,answer_1,question,A,2,224.125,answer_2
3,l17_356,302.258064516129,59.42857142857143,104.03296703296704,272.3333333333333,77.83333333333333,85.5,144.625,21.428571428571427,answer_2,answer_0,answer_3,answer_1,question,A,2,272.3333333333333,answer_2
3,l19_365,257.2916666666667,499.6666666666667,203.97701149425288,536.4444444444445,567.1666666666666,338.1,369.25,9.357142857142858,answer_1,answer_3,answer_0,answer_2,question,A,1,536.4444444444445,answer_1
3,l1_168,129.3125,508.75,144.82539682539684,182.2,148.0,80.15384615384616,126.125,11.23076923076923,answer_2,answer_3,answer_1,answer_0,question,A,2,182.2,answer_2
3,l1_322,368.9583333333333,471.3333333333333,337.5632183908046,592.3333333333334,236.83333333333334,558.7,478.75,0.0,answer_3,answer_1,answer_0,answer_2,question,D,2,478.75,answer_2
3,l20_101,286.95238095238096,598.0,196.45454545454547,207.9,244.0,97.92307692307692,173.375,0.0,answer_3,answer_2,answer_1,answer_0,question,A,3,207.9,answer_3
3,l20_253,214.6315789473684,216.5,270.719298245614,413.0,351.3333333333333,311.25,1487.0,29.333333333333332,answer_0,answer_2,answer_3,answer_1,question,B,2,351.3333333333333,answer_2
3,l22_233,351.8095238095238,298.3333333333333,257.2894736842105,96.6,112.0,53.333333333333336,136.66666666666666,30.8,answer_2,answer_3,answer_0,answer_1,question,A,2,96.6,answer_2
3,l22_367,218.75,396.0,229.61111111111111,452.0,736.8333333333334,276.5,271.125,267.0,answer_3,answer_0,answer_1,answer_2,question,A,3,452.0,answer_3
3,l24_241,143.21052631578948,186.69230769230768,342.5208333333333,620.875,343.0,511.7,84.5,379.625,answer_1,answer_0,answer_3,answer_2,question,C,3,511.7,answer_3
3,l24_372,202.53488372093022,228.0,187.83185840707964,279.0,179.33333333333334,182.88888888888889,90.55555555555556,139.06666666666666,answer_3,answer_2,answer_0,answer_1,question,A,3,279.0,answer_3
3,l25_106,133.72727272727272,192.9375,178.05084745762713,1162.0,85.625,295.0,968.0,29.333333333333332,answer_3,answer_1,answer_0,answer_2,question,A,3,1162.0,answer_3
3,l25_243,261.92105263157896,181.46153846153845,221.83333333333334,377.2,177.66666666666666,385.0833333333333,1705.5,0.0,answer_3,answer_2,answer_1,answer_0,question,A,3,377.2,answer_3
3,l26_244,200.47058823529412,236.88888888888889,204.19672131147541,916.0,391.0,232.66666666666666,296.0,0.0,answer_2,answer_1,answer_0,answer_3,question,A,2,916.0,answer_2
3,l26_375,209.38095238095238,233.76923076923077,298.44736842105266,338.0,79.75,136.2,79.0,16.727272727272727,answer_1,answer_2,answer_0,answer_3,question,A,1,338.0,answer_1
3,l27_378,188.4,106.8,224.45631067961165,702.0,318.3333333333333,329.3333333333333,824.8,36.6,answer_1,answer_3,answer_2,answer_0,question,A,1,702.0,answer_1
3,l28_246,475.69565217391306,440.375,286.6551724137931,464.0,42.0,690.0,243.0,0.0,answer_3,answer_2,answer_0,answer_1,question,A,3,464.0,answer_3
3,l28_380,387.64285714285717,173.75,286.4770642201835,59.2,559.0,45.0,192.5,18.416666666666668,answer_0,answer_3,answer_2,answer_1,question,C,2,45.0,answer_2
3,l28_495,147.73076923076923,187.11111111111111,139.41176470588235,70.14285714285714,143.75,58.583333333333336,87.57142857142857,0.0,answer_2,answer_1,answer_3,answer_0,question,B,1,143.75,answer_1
3,l29_110,418.6666666666667,147.66666666666666,208.33962264150944,187.75,100.28571428571429,125.0,91.66666666666667,0.0,answer_0,answer_2,answer_3,answer_1,question,A,0,187.75,answer_0
3,l29_454,163.7058823529412,111.0,193.29464285714286,305.25,377.14285714285717,114.42857142857143,242.42857142857142,221.5,answer_1,answer_2,answer_3,answer_0,question,B,2,377.14285714285717,answer_2
3,l2_165,361.11764705882354,234.33333333333334,271.95081967213116,914.0,174.0,205.66666666666666,323.5,11.384615384615385,answer_0,answer_2,answer_1,answer_3,question,A,0,914.0,answer_0
3,l2_174,186.4255319148936,84.6,114.22330097087378,133.0,126.57142857142857,63.4,87.8,12.076923076923077,answer_1,answer_3,answer_2,answer_0,question,A,1,133.0,answer_1
3,l2_324,237.28571428571428,157.6153846153846,130.42105263157896,43.333333333333336,0.0,40.4,69.75,15.090909090909092,answer_2,answer_0,answer_3,answer_1,question,A,2,43.333333333333336,answer_2
3,l30_111,57.083333333333336,172.73529411764707,122.73333333333333,80.42857142857143,62.214285714285715,100.16666666666667,39.5,0.0,answer_1,answer_2,answer_3,answer_0,question,A,1,80.42857142857143,answer_1
3,l30_254,292.0,381.8666666666667,292.056338028169,260.5,184.6,102.78571428571429,141.28571428571428,0.0,answer_1,answer_3,answer_2,answer_0,question,A,1,260.5,answer_1
3,l31_112,156.69230769230768,133.7391304347826,146.20689655172413,188.4,132.15384615384616,109.375,124.6,13.4,answer_2,answer_3,answer_0,answer_1,question,A,2,188.4,answer_2
3,l32_263,178.09677419354838,181.8421052631579,169.8375,134.0,52.666666666666664,134.57142857142858,246.28571428571428,29.833333333333332,answer_3,answer_1,answer_2,answer_0,question,A,3,134.0,answer_3
3,l32_502,229.57142857142858,164.25,202.5,341.1,343.0,152.30769230769232,102.375,11.846153846153847,answer_2,answer_0,answer_1,answer_3,question,A,2,341.1,answer_2
3,l33_115,178.08333333333334,89.92857142857143,142.8780487804878,137.83333333333334,208.8,51.63636363636363,97.0,49.5,answer_0,answer_3,answer_2,answer_1,question,A,0,137.83333333333334,answer_0
3,l33_276,119.71111111111111,115.25,166.86046511627907,204.88888888888889,125.375,219.0,208.33333333333334,76.0,answer_3,answer_1,answer_0,answer_2,question,A,3,204.88888888888889,answer_3
3,l33_515,204.15384615384616,147.27272727272728,173.4561403508772,143.0,209.11111111111111,163.0,393.3333333333333,13.727272727272727,answer_2,answer_3,answer_0,answer_1,question,B,3,209.11111111111111,answer_3
3,l34_277,187.75,86.25,197.07246376811594,297.0,295.0,243.66666666666666,107.8,0.0,answer_2,answer_0,answer_3,answer_1,question,A,2,297.0,answer_2
3,l34_398,538.2142857142857,375.6666666666667,299.6880733944954,214.6,692.5,39.0,242.0,37.25,answer_2,answer_3,answer_1,answer_0,question,B,3,692.5,answer_3
3,l36_119,214.0,248.66666666666666,255.2888888888889,277.875,51.90909090909091,0.0,109.5,11.0,answer_3,answer_0,answer_2,answer_1,question,A,3,277.875,answer_3
3,l36_280,62.44,57.857142857142854,105.93023255813954,2488.25,760.4,928.6,802.8,517.8333333333334,answer_1,answer_0,answer_3,answer_2,question,D,2,802.8,answer_2
3,l36_400,407.0,167.57142857142858,162.37777777777777,255.66666666666666,96.66666666666667,144.66666666666666,94.0,19.444444444444443,answer_0,answer_2,answer_3,answer_1,question,C,3,144.66666666666666,answer_3
3,l37_401,151.5,109.3,206.07766990291262,89.57142857142857,49.833333333333336,143.0,38.25,39.0,answer_3,answer_2,answer_0,answer_1,question,B,2,49.833333333333336,answer_2
3,l37_534,139.48387096774192,0.0,103.58974358974359,172.6,105.1,115.33333333333333,0.0,0.0,answer_2,answer_1,answer_3,answer_0,question,A,2,172.6,answer_2
3,l38_121,299.1489361702128,133.2,187.01941747572815,213.66666666666666,651.7142857142857,204.7,90.4,62.38461538461539,answer_1,answer_2,answer_0,answer_3,question,A,1,213.66666666666666,answer_1
3,l38_282,183.76470588235293,371.44444444444446,217.5737704918033,2499.0,934.5,764.0,912.0,2.1538461538461537,answer_0,answer_1,answer_2,answer_3,question,C,2,764.0,answer_2
3,l39_299,386.10526315789474,558.5,321.2105263157895,142.55555555555554,97.44444444444444,99.88888888888889,122.27272727272727,51.25,answer_0,answer_3,answer_2,answer_1,question,B,3,97.44444444444444,answer_3
3,l3_167,288.61538461538464,306.0,174.34426229508196,491.0,52.0,96.5,194.0,16.307692307692307,answer_0,answer_2,answer_3,answer_1,question,A,0,491.0,answer_0
3,l3_265,213.7,168.63636363636363,117.71428571428571,105.71428571428571,86.13333333333334,353.57142857142856,245.66666666666666,92.08333333333333,answer_2,answer_3,answer_0,answer_1,question,D,1,245.66666666666666,answer_1
3,l3_327,91.75,117.43137254901961,151.29310344827587,279.6666666666667,112.71428571428571,73.5,149.66666666666666,80.8,answer_3,answer_2,answer_0,answer_1,question,A,3,279.6666666666667,answer_3
3,l40_127,131.11428571428573,169.28571428571428,141.42391304347825,172.25,72.91666666666667,96.22222222222223,115.18181818181819,12.25,answer_1,answer_3,answer_0,answer_2,question,A,1,172.25,answer_1
3,l40_458,102.66666666666667,141.75,171.98076923076923,140.25,57.5,0.0,40.42857142857143,31.0,answer_2,answer_3,answer_1,answer_0,question,A,2,140.25,answer_2
3,l42_308,138.8,339.0,215.58139534883722,330.75,160.1,147.8,155.2,0.0,answer_3,answer_2,answer_1,answer_0,question,A,3,330.75,answer_3
3,l43_310,273.1,394.0,247.44117647058823,278.6666666666667,100.0,182.125,83.33333333333333,11.846153846153847,answer_2,answer_1,answer_0,answer_3,question,A,2,278.6666666666667,answer_2
3,l43_413,246.0,151.0,106.68,24.333333333333332,82.33333333333333,160.44444444444446,152.125,0.0,answer_2,answer_0,answer_1,answer_3,question,B,0,82.33333333333333,answer_0
3,l44_312,82.47058823529412,357.6666666666667,195.81967213114754,571.0,106.0,191.0,152.5,0.0,answer_3,answer_0,answer_2,answer_1,question,A,3,571.0,answer_3
3,l44_414,223.19230769230768,156.0,295.36046511627904,115.28571428571429,77.16666666666667,66.5,514.25,24.166666666666668,answer_2,answer_3,answer_0,answer_1,question,D,1,514.25,answer_1
3,l45_135,151.54545454545453,93.0,156.7191011235955,324.8333333333333,124.14285714285714,127.8,123.3,0.0,answer_1,answer_2,answer_0,answer_3,question,C,0,127.8,answer_0
3,l45_415,272.03921568627453,185.75,295.56060606060606,67.5,251.0,105.0,386.5,0.0,answer_0,answer_2,answer_1,answer_3,question,B,2,251.0,answer_2
3,l46_2096,111.75,0.0,72.21052631578948,57.2,0.0,44.25,79.75,23.833333333333332,answer_2,answer_0,answer_1,answer_3,question,A,2,57.2,answer_2
3,l47_319,140.93103448275863,212.8,193.07692307692307,303.0,119.53846153846153,109.85714285714286,113.16666666666667,10.2,answer_1,answer_2,answer_0,answer_3,question,A,1,303.0,answer_1
3,l47_420,217.47058823529412,235.0,233.91964285714286,216.25,123.0,390.0,122.57142857142857,31.25,answer_2,answer_3,answer_1,answer_0,question,A,2,216.25,answer_2
3,l48_421,174.8507462686567,88.5,181.57894736842104,82.77777777777777,83.77777777777777,63.833333333333336,62.57142857142857,16.333333333333332,answer_3,answer_2,answer_1,answer_0,question,A,3,82.77777777777777,answer_3
3,l49_143,464.53846153846155,621.25,353.20388349514565,451.5,466.3333333333333,160.125,146.9090909090909,20.125,answer_3,answer_1,answer_0,answer_2,question,A,3,451.5,answer_3
3,l4_172,261.37931034482756,174.84615384615384,187.33898305084745,336.2,78.3076923076923,190.85714285714286,234.16666666666666,14.3,answer_0,answer_1,answer_2,answer_3,question,A,0,336.2,answer_0
3,l4_331,146.45,142.8,183.87719298245614,377.2,203.25,113.75,140.5,35.5,answer_1,answer_3,answer_2,answer_0,question,A,1,377.2,answer_1
3,l50_145,151.66666666666666,108.20588235294117,180.03333333333333,436.0,141.46666666666667,93.71428571428571,182.44444444444446,86.83333333333333,answer_2,answer_3,answer_0,answer_1,question,A,2,436.0,answer_2
3,l51_147,122.28571428571429,114.28571428571429,92.81818181818181,114.66666666666667,55.94117647058823,111.5,177.6,37.5,answer_1,answer_2,answer_3,answer_0,question,A,1,114.66666666666667,answer_1
3,l51_475,246.85185185185185,144.0,243.65573770491804,203.0,159.6,36.0,75.75,10.5,answer_1,answer_2,answer_3,answer_0,question,A,1,203.0,answer_1
3,l52_149,85.73684210526316,78.0,144.58333333333334,38.375,141.0,31.555555555555557,9.88888888888889,0.0,answer_1,answer_2,answer_0,answer_3,question,D,3,9.88888888888889,answer_3
3,l52_430,183.95454545454547,212.0,268.6333333333333,2242.3333333333335,1543.6666666666667,214.0,85.2,35.0,answer_1,answer_2,answer_3,answer_0,question,A,1,2242.3333333333335,answer_1
3,l53_478,183.48387096774192,89.33333333333333,82.46153846153847,0.0,31.0,99.66666666666667,265.3333333333333,39.8,answer_2,answer_3,answer_1,answer_0,question,B,3,31.0,answer_3
3,l54_151,167.28571428571428,277.0,216.5487804878049,191.0,484.46153846153845,95.70588235294117,165.0,0.0,answer_0,answer_1,answer_2,answer_3,question,A,0,191.0,answer_0
3,l54_516,249.2,405.14285714285717,244.48863636363637,589.1111111111111,446.8333333333333,93.5,63.25,0.0,answer_0,answer_2,answer_1,answer_3,question,A,0,589.1111111111111,answer_0
3,l55_437,198.86666666666667,158.57894736842104,261.1621621621622,373.5,219.9090909090909,116.4,174.33333333333334,0.0,answer_0,answer_3,answer_1,answer_2,question,B,3,219.9090909090909,answer_3
3,l56_159,339.7142857142857,294.125,295.0681818181818,148.1,710.0,145.15384615384616,590.5,55.07692307692308,answer_3,answer_0,answer_2,answer_1,question,B,0,710.0,answer_0
3,l56_438,481.5,224.0,167.86666666666667,99.83333333333333,230.91666666666666,15.0,14.875,38.25,answer_1,answer_3,answer_0,answer_2,question,A,1,99.83333333333333,answer_1
3,l57_2095,160.3111111111111,225.25,240.2674418604651,115.66666666666667,482.125,88.2,209.5,117.76470588235294,answer_2,answer_0,answer_3,answer_1,question,B,0,482.125,answer_0
3,l58_177,109.38888888888889,345.75,226.5744680851064,99.66666666666667,31.176470588235293,78.83333333333333,109.2,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,99.66666666666667,answer_0
3,l58_466,82.13333333333334,122.75,134.19230769230768,197.5,60.0,0.0,40.142857142857146,6.2,answer_1,answer_2,answer_3,answer_0,question,A,1,197.5,answer_1
3,l59_485,260.1290322580645,57.333333333333336,81.46153846153847,200.4,211.5,53.333333333333336,346.0,1.8,answer_3,answer_1,answer_0,answer_2,question,B,1,211.5,answer_1
3,l59_546,168.6451612903226,186.0,241.23456790123456,390.8333333333333,173.8,96.14285714285714,132.25,17.181818181818183,answer_1,answer_0,answer_2,answer_3,question,A,1,390.8333333333333,answer_1
3,l5_179,118.16,100.5,142.3111111111111,406.125,239.16666666666666,224.66666666666666,115.66666666666667,0.0,answer_1,answer_2,answer_0,answer_3,question,A,1,406.125,answer_1
3,l5_332,247.42424242424244,86.58333333333333,126.72093023255815,150.4,139.0,180.0,54.5,12.083333333333334,answer_1,answer_2,answer_0,answer_3,question,A,1,150.4,answer_1
3,l60_190,173.58823529411765,186.10526315789474,336.4,588.8,124.75,605.0,107.0,245.88888888888889,answer_1,answer_2,answer_0,answer_3,question,C,0,605.0,answer_0
3,l60_492,233.78378378378378,219.22222222222223,178.1509433962264,259.55555555555554,206.66666666666666,123.9090909090909,84.8,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,259.55555555555554,answer_0
3,l6_187,259.7391304347826,475.16,498.4406779661017,106.42857142857143,113.0,105.46153846153847,89.66666666666667,16.545454545454547,answer_2,answer_0,answer_3,answer_1,question,A,2,106.42857142857143,answer_2
3,l6_329,461.08,713.8571428571429,550.6363636363636,279.8888888888889,165.16666666666666,124.8,99.5,9.214285714285714,answer_1,answer_2,answer_0,answer_3,question,A,1,279.8888888888889,answer_1
3,l7_199,195.66666666666666,140.08333333333334,184.14,465.8,78.0,98.0,211.7,153.0,answer_0,answer_2,answer_3,answer_1,question,A,0,465.8,answer_0
3,l7_336,220.26315789473685,106.75,294.5,161.28571428571428,41.9,58.3,10.6,18.125,answer_1,answer_3,answer_0,answer_2,question,A,1,161.28571428571428,answer_1
3,l8_200,98.24,602.0,195.94505494505495,117.5,42.2,63.75,15.0,0.0,answer_0,answer_1,answer_2,answer_3,question,A,0,117.5,answer_0
3,l8_339,316.5,235.22222222222223,155.484375,348.8333333333333,414.0,429.1111111111111,231.11111111111111,26.6,answer_2,answer_3,answer_1,answer_0,question,B,3,414.0,answer_3
3,l9_201,282.55172413793105,189.0909090909091,254.46875,195.85714285714286,110.3,80.5,118.2,17.444444444444443,answer_2,answer_0,answer_1,answer_3,question,A,2,195.85714285714286,answer_2
3,l9_340,67.15789473684211,98.82608695652173,91.56521739130434,186.71428571428572,42.57142857142857,153.16666666666666,73.0,22.0,answer_3,answer_1,answer_0,answer_2,question,C,0,153.16666666666666,answer_0
3,l9_491,86.55,285.5,213.96363636363637,202.45454545454547,75.88888888888889,81.14285714285714,58.57142857142857,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,202.45454545454547,answer_0
4,L41_408,110.02272727272727,158.0,94.11666666666666,613.0,434.0,162.5,158.71428571428572,153.375,answer_1,answer_3,answer_2,answer_0,question,B,3,434.0,answer_3
4,L56_481,258.85,153.33333333333334,196.54615384615386,930.0,1189.0,1488.3333333333333,1042.0,663.3636363636364,answer_3,answer_0,answer_1,answer_2,question,C,1,1488.3333333333333,answer_1
4,l10_202,142.22727272727272,140.8,247.77884615384616,222.5,132.375,127.75,73.57142857142857,19.857142857142858,answer_0,answer_3,answer_1,answer_2,question,A,0,222.5,answer_0
4,l10_269,159.23529411764707,219.0,166.95555555555555,75.77777777777777,55.09090909090909,87.28571428571429,99.66666666666667,0.0,answer_0,answer_3,answer_2,answer_1,question,A,0,75.77777777777777,answer_0
4,l10_341,174.85,239.0,169.53030303030303,265.0,137.5,127.5,82.0,0.0,answer_2,answer_0,answer_3,answer_1,question,A,2,265.0,answer_2
4,l11_205,248.04444444444445,317.16,191.56923076923076,329.2857142857143,171.77777777777777,117.84615384615384,107.44444444444444,0.0,answer_0,answer_2,answer_3,answer_1,question,A,0,329.2857142857143,answer_0
4,l11_344,190.19148936170214,114.33333333333333,156.8804347826087,646.3333333333334,79.0,89.0,71.0,0.0,answer_1,answer_0,answer_3,answer_2,question,A,1,646.3333333333334,answer_1
4,l12_207,249.96491228070175,135.30769230769232,215.8125,353.75,128.375,154.6,60.166666666666664,110.25,answer_1,answer_2,answer_0,answer_3,question,A,1,353.75,answer_1
4,l12_345,365.45283018867923,533.875,244.0891089108911,295.25,341.75,129.875,217.77777777777777,11.0,answer_0,answer_1,answer_2,answer_3,question,A,0,295.25,answer_0
4,l13_348,155.16666666666666,295.57142857142856,262.29545454545456,145.57142857142858,318.6666666666667,285.1111111111111,394.6666666666667,0.0,answer_3,answer_2,answer_1,answer_0,question,D,0,394.6666666666667,answer_0
4,l13_93,220.0625,90.66666666666667,262.25581395348837,472.875,581.3333333333334,248.66666666666666,401.5,231.53846153846155,answer_3,answer_1,answer_2,answer_0,question,A,3,472.875,answer_3
4,l14_527,226.92857142857142,517.0,203.69298245614036,195.66666666666666,161.0,279.0,86.0,0.0,answer_1,answer_0,answer_2,answer_3,question,A,1,195.66666666666666,answer_1
4,l14_94,259.09375,247.72222222222223,274.7435897435897,305.8333333333333,267.0,76.66666666666667,78.2,4.785714285714286,answer_2,answer_3,answer_0,answer_1,question,A,2,305.8333333333333,answer_2
4,l15_210,74.15789473684211,136.5,157.70454545454547,177.33333333333334,378.09090909090907,155.36363636363637,123.71428571428571,19.0,answer_2,answer_1,answer_3,answer_0,question,A,2,177.33333333333334,answer_2
4,l16_218,364.6,379.5,230.56470588235294,141.2,210.0,221.2,216.625,106.85714285714286,answer_3,answer_2,answer_0,answer_1,question,C,0,221.2,answer_0
4,l16_96,153.28571428571428,202.66666666666666,228.98058252427185,189.33333333333334,184.0,177.5,147.0,10.625,answer_0,answer_3,answer_2,answer_1,question,A,0,189.33333333333334,answer_0
4,l17_356,117.47727272727273,0.0,95.46666666666667,766.0,203.5,52.833333333333336,87.28571428571429,69.625,answer_2,answer_0,answer_3,answer_1,question,A,2,766.0,answer_2
4,l18_220,279.07142857142856,136.0,140.10526315789474,137.7,29.2,88.66666666666667,27.75,21.77777777777778,answer_1,answer_0,answer_2,answer_3,question,A,1,137.7,answer_1
4,l18_449,204.1320754716981,254.10714285714286,281.08,169.11111111111111,171.11111111111111,121.66666666666667,280.3333333333333,22.88888888888889,answer_3,answer_1,answer_0,answer_2,question,A,3,169.11111111111111,answer_3
4,l18_99,164.66666666666666,303.3333333333333,226.38235294117646,373.0,221.25,69.33333333333333,0.0,11.833333333333334,answer_0,answer_1,answer_2,answer_3,question,A,0,373.0,answer_0
4,l19_365,243.0857142857143,343.1,196.2,1018.4,736.0,428.8,459.5,292.6,answer_0,answer_3,answer_2,answer_1,question,A,0,1018.4,answer_0
4,l1_161,177.55263157894737,65.84615384615384,96.64102564102564,406.2,850.8333333333334,127.41666666666667,188.5,40.857142857142854,answer_3,answer_0,answer_2,answer_1,question,A,3,406.2,answer_3
4,l1_168,164.85294117647058,178.94444444444446,129.89743589743588,644.8,260.85714285714283,969.0,250.25,11.2,answer_3,answer_0,answer_2,answer_1,question,C,2,969.0,answer_2
4,l1_322,354.6857142857143,598.7,336.48,211.4,531.5,245.6,339.5,30.8,answer_1,answer_2,answer_0,answer_3,question,B,2,531.5,answer_2
4,l20_101,207.4375,213.88888888888889,223.94871794871796,445.6666666666667,303.25,210.33333333333334,103.9,0.0,answer_3,answer_2,answer_1,answer_0,question,A,3,445.6666666666667,answer_3
4,l20_253,462.2142857142857,831.0,303.42105263157896,371.6666666666667,92.66666666666667,453.0,64.0,0.0,answer_1,answer_3,answer_0,answer_2,question,A,1,371.6666666666667,answer_1
4,l21_102,132.375,209.0,245.56470588235294,280.25,410.8181818181818,992.3333333333334,501.22222222222223,165.72727272727272,answer_0,answer_1,answer_2,answer_3,question,C,2,992.3333333333334,answer_2
4,l21_232,103.8157894736842,138.375,155.21052631578948,241.55555555555554,62.55555555555556,132.77777777777777,116.63636363636364,46.5,answer_3,answer_0,answer_2,answer_1,question,A,3,241.55555555555554,answer_3
4,l22_233,217.3181818181818,417.6,353.00961538461536,796.0,419.875,148.25,166.0,331.2857142857143,answer_2,answer_1,answer_3,answer_0,question,A,2,796.0,answer_2
4,l22_367,339.8,0.0,165.40816326530611,236.0,633.0,93.33333333333333,92.71428571428571,185.125,answer_1,answer_0,answer_3,answer_2,question,B,0,633.0,answer_0
4,l23_234,140.0,367.75,136.95744680851064,408.2857142857143,245.44444444444446,63.625,138.6,24.857142857142858,answer_2,answer_1,answer_3,answer_0,question,A,2,408.2857142857143,answer_2
4,l23_368,92.6774193548387,134.11111111111111,186.33333333333334,234.5,129.0,54.57142857142857,64.0,13.181818181818182,answer_2,answer_3,answer_0,answer_1,question,A,2,234.5,answer_2
4,l23_97,233.22222222222223,178.34615384615384,318.6,486.875,236.33333333333334,247.44444444444446,229.8181818181818,51.416666666666664,answer_1,answer_0,answer_2,answer_3,question,D,3,229.8181818181818,answer_3
4,l24_105,172.28571428571428,281.9375,200.23170731707316,237.0,147.6153846153846,72.58823529411765,136.41666666666666,14.9,answer_3,answer_1,answer_0,answer_2,question,A,3,237.0,answer_3
4,l24_241,386.2857142857143,468.4,239.62727272727273,0.0,225.33333333333334,158.0,148.0,0.0,answer_2,answer_0,answer_1,answer_3,question,B,0,225.33333333333334,answer_0
4,l24_372,276.3636363636364,445.25,328.6,391.0,215.33333333333334,446.5,578.0,114.0,answer_2,answer_1,answer_3,answer_0,question,D,0,578.0,answer_0
4,l25_106,262.47058823529414,264.8,176.3875,138.0,553.3333333333334,335.7142857142857,144.86666666666667,96.2,answer_3,answer_0,answer_2,answer_1,question,B,0,553.3333333333334,answer_0
4,l25_243,253.21875,170.33333333333334,277.36290322580646,870.0,617.0,603.2,569.8333333333334,44.5,answer_2,answer_1,answer_0,answer_3,question,B,1,617.0,answer_1
4,l25_373,229.47222222222223,260.57142857142856,249.4659090909091,220.28571428571428,103.83333333333333,66.22222222222223,119.44444444444444,0.0,answer_0,answer_1,answer_2,answer_3,question,A,0,220.28571428571428,answer_0
4,l26_244,179.44444444444446,255.5,276.97402597402595,305.0,68.25,63.4,143.0,23.857142857142858,answer_3,answer_1,answer_2,answer_0,question,A,3,305.0,answer_3
4,l26_375,193.36666666666667,280.7647058823529,229.59493670886076,250.5,163.5,159.33333333333334,59.5,18.0,answer_1,answer_3,answer_2,answer_0,question,A,1,250.5,answer_1
4,l27_378,237.4,266.25,254.98863636363637,495.0,1465.0,403.5,708.0,37.25,answer_3,answer_1,answer_2,answer_0,question,B,1,1465.0,answer_1
4,l28_246,263.25,210.8,321.8181818181818,208.5,147.55555555555554,112.0,306.42857142857144,0.0,answer_3,answer_0,answer_2,answer_1,question,A,3,208.5,answer_3
4,l28_380,183.44444444444446,241.66666666666666,721.6666666666666,928.5,272.5,177.75,153.5,44.375,answer_0,answer_3,answer_1,answer_2,question,A,0,928.5,answer_0
4,l28_495,74.6,235.52631578947367,172.0,1324.0,526.0,866.0,530.0,9.214285714285714,answer_1,answer_3,answer_0,answer_2,question,A,1,1324.0,answer_1
4,l29_110,217.44,0.0,169.4794520547945,112.92307692307692,89.375,76.11111111111111,104.57142857142857,2.2222222222222223,answer_2,answer_0,answer_1,answer_3,question,A,2,112.92307692307692,answer_2
4,l29_248,178.93333333333334,500.44,580.4461538461538,182.71428571428572,55.333333333333336,80.53846153846153,163.88888888888889,201.54545454545453,answer_0,answer_1,answer_3,answer_2,question,A,0,182.71428571428572,answer_0
4,l29_454,169.28571428571428,265.45,429.38461538461536,120.375,137.2,391.6666666666667,91.25,28.0,answer_0,answer_2,answer_1,answer_3,question,C,1,391.6666666666667,answer_1
4,l2_165,115.91666666666667,153.5,159.11688311688312,303.0,154.5,230.9,121.42857142857143,5.428571428571429,answer_2,answer_0,answer_3,answer_1,question,A,2,303.0,answer_2
4,l2_174,85.6842105263158,157.30769230769232,138.1769911504425,210.44444444444446,82.71428571428571,80.23076923076923,112.3,10.5625,answer_3,answer_1,answer_2,answer_0,question,A,3,210.44444444444446,answer_3
